bat1,bat2,coswarming,relatedness,sexage,max_co_occurrence,days
ID150,ID323,0,0.07,JUV-JUV,49,0
ID150,ID324,0,0,JUV-JUV,54,0
ID150,ID325,0,0.056,JUV-JUV,36,0
ID150,ID326,0,0,JUV-JUV,95,0
ID150,ID327,0,0,JUV-JUV,95,0
ID150,ID328,0,0,JUV-JUV,16,0
ID150,ID329,0,0,JUV-JUV,95,0
ID150,ID330,0,0,JUV-JUV,95,0
ID150,ID331,0,0,JUV-JUV,95,0
ID150,ID332,0,0.096,FAO-JUV,4,0
ID150,ID333,0,0.009,JUV-JUV,36,0
ID150,ID334,0,0.097,FAY-JUV,70,0
ID150,ID335,0,0,JUV-JUV,20,0
ID150,ID336,0,0,JUV-JUV,95,0
ID150,ID337,0,0,JUV-JUV,1,0
ID150,ID338,0,0,FAO-JUV,6,0
ID150,ID339,0,0.041,JUV-JUV,17,0
ID150,ID340,0,0.086,JUV-JUV,22,0
ID150,ID341,0,0.006,JUV-JUV,43,0
ID150,ID343,0,0,JUV-JUV,14,0
ID150,ID345,0,0,JUV-JUV,33,0
ID150,ID346,0,0.165,JUV-JUV,1,0
ID150,ID349,0,0,JUV-JUV,95,0
ID150,ID350,0,0.079,JUV-JUV,54,0
ID150,ID352,0,0,JUV-JUV,10,0
ID150,ID356,0,0,JUV-JUV,60,0
ID150,ID359,0,0.159,JUV-JUV,26,0
ID150,ID360,0,0,JUV-JUV,1,0
ID150,ID361,0,0,JUV-JUV,6,0
ID150,ID365,0,0.009,FAY-JUV,95,0
ID150,ID367,0,0,FAO-JUV,28,0
ID150,ID370,0,0,FAO-JUV,64,0
ID150,ID374,0,0,FAO-JUV,34,0
ID150,ID375,0,0.086,JUV-JUV,15,0
ID150,ID378,0,0,JUV-JUV,36,0
ID151,ID152,0,0,JUV-JUV,77,8
ID151,ID153,0,0,JUV-JUV,74,1
ID151,ID154,1,0.016,JUV-JUV,37,4
ID151,ID155,1,0.089,JUV-JUV,94,8
ID151,ID156,0,0,FAO-JUV,94,0
ID151,ID157,0,0,FAY-JUV,94,0
ID151,ID158,0,0.141,FAO-JUV,54,0
ID151,ID160,0,0.114,JUV-JUV,65,0
ID151,ID161,0,0,JUV-JUV,21,0
ID151,ID162,0,0.012,JUV-JUV,21,0
ID151,ID164,0,0.128,JUV-JUV,49,0
ID151,ID165,0,0.118,JUV-JUV,54,0
ID151,ID166,0,0.027,FAY-JUV,94,0
ID151,ID168,0,0,JUV-JUV,23,0
ID151,ID169,0,0,JUV-JUV,37,0
ID151,ID170,0,0.062,JUV-JUV,14,0
ID151,ID171,0,0,FAY-JUV,58,0
ID151,ID173,0,0.174,FAY-JUV,8,0
ID151,ID174,0,0,FAY-JUV,92,0
ID151,ID175,0,0.08,FAY-JUV,94,0
ID151,ID176,0,0,JUV-JUV,14,0
ID151,ID177,0,0,JUV-JUV,94,0
ID151,ID178,0,0,JUV-JUV,3,0
ID151,ID179,0,0.168,JUV-JUV,44,0
ID151,ID182,0,0,JUV-JUV,3,0
ID151,ID183,0,0,FAY-JUV,94,0
ID151,ID184,0,0.027,FAO-JUV,86,0
ID151,ID186,0,0.173,FAO-JUV,94,0
ID151,ID187,0,0.091,FAO-JUV,23,0
ID151,ID188,0,0.134,JUV-JUV,1,0
ID151,ID191,0,0.074,JUV-JUV,45,0
ID151,ID192,0,0,JUV-JUV,15,0
ID151,ID193,0,0.07,JUV-JUV,4,0
ID151,ID195,0,0.111,FAY-JUV,51,0
ID151,ID198,0,0,JUV-JUV,15,0
ID151,ID199,0,0.064,JUV-JUV,21,0
ID151,ID201,0,0,FAY-JUV,94,0
ID151,ID202,0,0,FAO-JUV,1,0
ID151,ID205,0,0.029,FAO-JUV,94,0
ID151,ID206,0,0,FAO-JUV,94,0
ID151,ID208,0,0,FAO-JUV,94,0
ID151,ID210,0,0,JUV-JUV,5,0
ID151,ID212,0,0,FAO-JUV,7,0
ID151,ID213,0,0,FAO-JUV,21,0
ID151,ID216,0,0.113,FAO-JUV,29,0
ID151,ID217,0,0.128,FAY-JUV,29,0
ID151,ID218,0,0,FAY-JUV,94,0
ID151,ID219,0,0.018,FAY-JUV,5,0
ID151,ID223,0,0.045,FAO-JUV,22,0
ID151,ID225,0,0.142,JUV-JUV,19,0
ID151,ID227,0,0.016,FAY-JUV,67,0
ID151,ID228,0,0.089,FAY-JUV,94,0
ID151,ID229,0,0,FAY-JUV,94,0
ID151,ID232,0,0,FAY-JUV,3,0
ID151,ID236,0,0,FAO-JUV,10,0
ID151,ID238,0,0.017,FAY-JUV,94,0
ID151,ID244,0,0,FAY-JUV,61,0
ID151,ID246,0,0.179,FAY-JUV,11,0
ID151,ID249,0,0,FAY-JUV,94,0
ID151,ID254,0,0,FAY-JUV,6,0
ID151,ID256,0,0.05,FAY-JUV,94,0
ID151,ID261,0,0,FAY-JUV,89,0
ID151,ID280,0,0.004,FAO-JUV,94,0
ID151,ID281,0,0.047,FAY-JUV,94,0
ID151,ID282,0,0,FAO-JUV,66,0
ID151,ID291,0,0,FAO-JUV,94,0
ID151,ID292,0,0.151,FAO-JUV,94,0
ID151,ID293,0,0,FAY-JUV,94,0
ID151,ID295,0,0.071,FAO-JUV,15,0
ID151,ID296,0,0,JUV-JUV,29,0
ID151,ID297,0,0.253,JUV-JUV,66,0
ID151,ID298,0,0.017,FAO-JUV,35,0
ID151,ID299,0,0.134,FAY-JUV,94,0
ID151,ID301,0,0.082,JUV-JUV,94,0
ID151,ID302,0,0,JUV-JUV,49,0
ID151,ID303,0,0.023,JUV-JUV,94,0
ID151,ID304,0,0,JUV-JUV,6,0
ID151,ID305,0,0,JUV-JUV,63,0
ID151,ID306,0,0,JUV-JUV,94,0
ID151,ID307,0,0.185,FAO-JUV,94,0
ID151,ID308,0,0.051,JUV-JUV,94,0
ID151,ID309,0,0,JUV-JUV,94,0
ID151,ID310,0,0.127,JUV-JUV,94,0
ID151,ID312,0,0,FAY-JUV,94,0
ID151,ID313,0,0,JUV-JUV,29,0
ID151,ID314,0,0.157,JUV-JUV,94,0
ID151,ID315,0,0.022,JUV-JUV,53,0
ID151,ID316,0,0.087,JUV-JUV,94,0
ID151,ID317,0,0.132,JUV-JUV,94,0
ID151,ID318,0,0,JUV-JUV,94,0
ID151,ID319,0,0,JUV-JUV,94,0
ID151,ID320,0,0,JUV-JUV,24,0
ID151,ID321,0,0,JUV-JUV,49,0
ID151,ID322,0,0.078,JUV-JUV,64,0
ID151,ID323,0,0.114,JUV-JUV,49,0
ID151,ID324,0,0,JUV-JUV,54,0
ID151,ID325,0,0,JUV-JUV,36,0
ID151,ID326,0,0,JUV-JUV,94,0
ID151,ID327,0,0.062,JUV-JUV,94,0
ID151,ID328,0,0,JUV-JUV,16,0
ID151,ID329,0,0.048,JUV-JUV,94,0
ID151,ID330,0,0.1,JUV-JUV,94,0
ID151,ID331,0,0.204,JUV-JUV,94,0
ID151,ID332,0,0,FAO-JUV,4,0
ID151,ID333,0,0,JUV-JUV,36,0
ID151,ID334,0,0.01,FAY-JUV,70,0
ID151,ID335,0,0,JUV-JUV,20,0
ID151,ID336,0,0,JUV-JUV,94,0
ID151,ID337,0,0,JUV-JUV,1,0
ID151,ID338,0,0,FAO-JUV,6,0
ID151,ID339,0,0.053,JUV-JUV,17,0
ID151,ID340,0,0,JUV-JUV,22,0
ID151,ID341,0,0.062,JUV-JUV,43,0
ID151,ID343,0,0,JUV-JUV,14,0
ID151,ID345,0,0,JUV-JUV,33,0
ID151,ID346,0,0,JUV-JUV,1,0
ID151,ID349,0,0,JUV-JUV,94,0
ID151,ID350,0,0.062,JUV-JUV,54,0
ID151,ID352,0,0,JUV-JUV,10,0
ID151,ID356,0,0,JUV-JUV,60,0
ID151,ID359,0,0,JUV-JUV,26,0
ID151,ID360,0,0.057,JUV-JUV,1,0
ID151,ID361,0,0,JUV-JUV,6,0
ID151,ID365,0,0,FAY-JUV,94,0
ID151,ID367,0,0,FAO-JUV,28,0
ID151,ID370,0,0.029,FAO-JUV,64,0
ID151,ID374,0,0.003,FAO-JUV,34,0
ID151,ID375,0,0.061,JUV-JUV,15,0
ID151,ID378,0,0,JUV-JUV,36,0
ID152,ID153,0,0.058,JUV-JUV,74,0
ID152,ID154,0,0.039,JUV-JUV,37,2
ID152,ID155,0,0.216,JUV-JUV,77,10
ID152,ID156,0,0.171,FAO-JUV,77,0
ID152,ID157,0,0.194,FAY-JUV,77,0
ID152,ID158,0,0,FAO-JUV,54,0
ID152,ID160,0,0.13,JUV-JUV,65,0
ID152,ID161,0,0.19,JUV-JUV,21,0
ID152,ID162,0,0,JUV-JUV,21,1
ID152,ID164,0,0,JUV-JUV,49,0
ID152,ID165,0,0,JUV-JUV,54,4
ID152,ID166,0,0,FAY-JUV,77,0
ID152,ID168,0,0,JUV-JUV,23,0
ID152,ID169,5,0.062,JUV-JUV,37,3
ID152,ID170,0,0.06,JUV-JUV,14,0
ID152,ID171,0,0.069,FAY-JUV,58,0
ID152,ID173,0,0,FAY-JUV,8,0
ID152,ID174,0,0,FAY-JUV,77,0
ID152,ID175,0,0,FAY-JUV,77,0
ID152,ID176,0,0.031,JUV-JUV,14,0
ID152,ID177,0,0,JUV-JUV,77,2
ID152,ID178,0,0,JUV-JUV,3,0
ID152,ID179,0,0,JUV-JUV,44,0
ID152,ID182,0,0,JUV-JUV,3,1
ID152,ID183,0,0.121,FAY-JUV,77,0
ID152,ID184,0,0.162,FAO-JUV,77,0
ID152,ID186,0,0,FAO-JUV,77,0
ID152,ID187,0,0,FAO-JUV,23,0
ID152,ID188,0,0,JUV-JUV,1,0
ID152,ID191,0,0.091,JUV-JUV,45,0
ID152,ID192,0,0,JUV-JUV,15,0
ID152,ID193,0,0.081,JUV-JUV,4,0
ID152,ID195,0,0.08,FAY-JUV,51,0
ID152,ID198,0,0.145,JUV-JUV,15,0
ID152,ID199,0,0,JUV-JUV,21,0
ID152,ID201,0,0.163,FAY-JUV,77,0
ID152,ID202,0,0,FAO-JUV,1,0
ID152,ID205,0,0,FAO-JUV,77,0
ID152,ID206,0,0,FAO-JUV,77,0
ID152,ID208,0,0.047,FAO-JUV,77,0
ID152,ID210,0,0,JUV-JUV,5,0
ID152,ID212,0,0,FAO-JUV,7,0
ID152,ID213,0,0.5,FAO-JUV,21,0
ID152,ID216,0,0,FAO-JUV,29,0
ID152,ID217,0,0.155,FAY-JUV,29,0
ID152,ID218,0,0,FAY-JUV,77,0
ID152,ID219,0,0.217,FAY-JUV,5,0
ID152,ID223,0,0,FAO-JUV,22,0
ID152,ID225,0,0.1,JUV-JUV,19,0
ID152,ID227,0,0.026,FAY-JUV,67,0
ID152,ID228,0,0,FAY-JUV,77,0
ID152,ID229,0,0,FAY-JUV,77,0
ID152,ID232,0,0.149,FAY-JUV,3,0
ID152,ID236,0,0.105,FAO-JUV,10,0
ID152,ID238,0,0.286,FAY-JUV,77,0
ID152,ID244,0,0.099,FAY-JUV,61,0
ID152,ID246,0,0.029,FAY-JUV,11,0
ID152,ID249,0,0.066,FAY-JUV,77,0
ID152,ID254,0,0.029,FAY-JUV,6,0
ID152,ID256,0,0,FAY-JUV,77,0
ID152,ID261,0,0.069,FAY-JUV,77,0
ID152,ID280,0,0.097,FAO-JUV,77,0
ID152,ID281,0,0.115,FAY-JUV,77,0
ID152,ID282,0,0.029,FAO-JUV,66,0
ID152,ID291,0,0.07,FAO-JUV,77,0
ID152,ID292,0,0,FAO-JUV,77,0
ID152,ID293,0,0,FAY-JUV,77,0
ID152,ID295,0,0,FAO-JUV,15,0
ID152,ID296,0,0,JUV-JUV,29,0
ID152,ID297,0,0,JUV-JUV,66,0
ID152,ID298,0,0,FAO-JUV,35,0
ID152,ID299,0,0.007,FAY-JUV,77,0
ID152,ID301,0,0.026,JUV-JUV,77,0
ID152,ID302,0,0.029,JUV-JUV,49,0
ID152,ID303,0,0,JUV-JUV,77,0
ID152,ID304,0,0.21,JUV-JUV,6,0
ID152,ID305,0,0.231,JUV-JUV,63,0
ID152,ID306,0,0,JUV-JUV,77,0
ID152,ID307,0,0.2,FAO-JUV,77,0
ID152,ID308,0,0,JUV-JUV,77,0
ID152,ID309,0,0,JUV-JUV,77,0
ID152,ID310,0,0,JUV-JUV,77,0
ID152,ID312,0,0,FAY-JUV,77,0
ID152,ID313,0,0,JUV-JUV,29,0
ID152,ID314,0,0,JUV-JUV,77,0
ID152,ID315,0,0.002,JUV-JUV,53,0
ID152,ID316,0,0.013,JUV-JUV,77,0
ID152,ID317,0,0,JUV-JUV,77,0
ID152,ID318,0,0.076,JUV-JUV,77,0
ID152,ID319,0,0.012,JUV-JUV,77,0
ID152,ID320,0,0.214,JUV-JUV,24,0
ID152,ID321,0,0.029,JUV-JUV,49,0
ID152,ID322,0,0,JUV-JUV,64,0
ID152,ID323,0,0.062,JUV-JUV,49,0
ID152,ID324,0,0,JUV-JUV,54,0
ID152,ID325,0,0,JUV-JUV,36,0
ID152,ID326,0,0.162,JUV-JUV,77,0
ID152,ID327,0,0,JUV-JUV,77,0
ID152,ID328,0,0.136,JUV-JUV,16,0
ID152,ID329,0,0,JUV-JUV,77,0
ID152,ID330,0,0,JUV-JUV,77,0
ID152,ID331,0,0,JUV-JUV,77,0
ID152,ID332,0,0,FAO-JUV,4,0
ID152,ID333,0,0.074,JUV-JUV,36,0
ID152,ID334,0,0.238,FAY-JUV,70,0
ID152,ID335,0,0.009,JUV-JUV,20,0
ID152,ID336,0,0,JUV-JUV,77,0
ID152,ID337,0,0.045,JUV-JUV,1,0
ID152,ID338,0,0.137,FAO-JUV,6,0
ID152,ID339,0,0,JUV-JUV,17,0
ID152,ID340,0,0,JUV-JUV,22,0
ID152,ID341,0,0,JUV-JUV,43,0
ID152,ID343,0,0,JUV-JUV,14,0
ID152,ID345,0,0.102,JUV-JUV,33,0
ID152,ID346,0,0,JUV-JUV,1,0
ID152,ID349,0,0.129,JUV-JUV,77,0
ID152,ID350,0,0.062,JUV-JUV,54,0
ID152,ID352,0,0,JUV-JUV,10,0
ID152,ID356,0,0,JUV-JUV,60,0
ID152,ID359,0,0.294,JUV-JUV,26,0
ID152,ID360,0,0.138,JUV-JUV,1,0
ID152,ID361,0,0.083,JUV-JUV,6,0
ID152,ID365,0,0.166,FAY-JUV,77,0
ID152,ID367,0,0.005,FAO-JUV,28,0
ID152,ID370,0,0.098,FAO-JUV,64,0
ID152,ID374,0,0,FAO-JUV,34,0
ID152,ID375,0,0,JUV-JUV,15,0
ID152,ID378,0,0.037,JUV-JUV,36,0
ID153,ID154,0,0,JUV-JUV,37,2
ID153,ID155,1,0.008,JUV-JUV,74,5
ID153,ID156,0,0.107,FAO-JUV,74,0
ID153,ID157,0,0,FAY-JUV,74,0
ID153,ID158,0,0,FAO-JUV,54,0
ID153,ID160,0,0,JUV-JUV,65,6
ID153,ID161,0,0,JUV-JUV,21,7
ID153,ID162,0,0.131,JUV-JUV,21,3
ID153,ID164,0,0.179,JUV-JUV,49,7
ID153,ID165,0,0,JUV-JUV,54,0
ID153,ID166,0,0,FAY-JUV,74,0
ID153,ID168,0,0,JUV-JUV,23,1
ID153,ID169,0,0.138,JUV-JUV,37,1
ID153,ID170,0,0.188,JUV-JUV,14,1
ID153,ID171,0,0,FAY-JUV,58,0
ID153,ID173,0,0.086,FAY-JUV,8,0
ID153,ID174,0,0,FAY-JUV,74,0
ID153,ID175,0,0,FAY-JUV,74,0
ID153,ID176,0,0,JUV-JUV,14,2
ID153,ID177,4,0.11,JUV-JUV,74,2
ID153,ID178,0,0,JUV-JUV,3,0
ID153,ID179,0,0,JUV-JUV,44,6
ID153,ID182,0,0.065,JUV-JUV,3,0
ID153,ID183,0,0,FAY-JUV,74,0
ID153,ID184,0,0.06,FAO-JUV,74,0
ID153,ID186,0,0,FAO-JUV,74,0
ID153,ID187,0,0,FAO-JUV,23,0
ID153,ID188,0,0,JUV-JUV,1,1
ID153,ID191,0,0.047,JUV-JUV,45,4
ID153,ID192,0,0.149,JUV-JUV,15,1
ID153,ID193,0,0,JUV-JUV,4,0
ID153,ID195,0,0.06,FAY-JUV,51,0
ID153,ID198,0,0,JUV-JUV,15,0
ID153,ID199,0,0.011,JUV-JUV,21,0
ID153,ID201,0,0,FAY-JUV,74,0
ID153,ID202,0,0,FAO-JUV,1,0
ID153,ID205,0,0.175,FAO-JUV,74,0
ID153,ID206,0,0,FAO-JUV,74,0
ID153,ID208,0,0,FAO-JUV,74,0
ID153,ID210,0,0.142,JUV-JUV,5,0
ID153,ID212,0,0,FAO-JUV,7,0
ID153,ID213,0,0.035,FAO-JUV,21,0
ID153,ID216,0,0,FAO-JUV,29,0
ID153,ID217,0,0,FAY-JUV,29,0
ID153,ID218,0,0,FAY-JUV,74,0
ID153,ID219,0,0,FAY-JUV,5,0
ID153,ID223,0,0,FAO-JUV,22,0
ID153,ID225,0,0,JUV-JUV,19,0
ID153,ID227,0,0,FAY-JUV,67,0
ID153,ID228,0,0.086,FAY-JUV,74,0
ID153,ID229,0,0.064,FAY-JUV,74,0
ID153,ID232,0,0.093,FAY-JUV,3,0
ID153,ID236,0,0,FAO-JUV,10,0
ID153,ID238,0,0,FAY-JUV,74,0
ID153,ID244,0,0,FAY-JUV,61,0
ID153,ID246,0,0,FAY-JUV,11,0
ID153,ID249,0,0,FAY-JUV,74,0
ID153,ID254,0,0,FAY-JUV,6,0
ID153,ID256,0,0.008,FAY-JUV,74,0
ID153,ID261,0,0,FAY-JUV,74,0
ID153,ID280,0,0,FAO-JUV,74,0
ID153,ID281,0,0.17,FAY-JUV,74,0
ID153,ID282,0,0.054,FAO-JUV,66,0
ID153,ID291,0,0.015,FAO-JUV,74,0
ID153,ID292,0,0.002,FAO-JUV,74,0
ID153,ID293,0,0,FAY-JUV,74,0
ID153,ID295,0,0,FAO-JUV,15,0
ID153,ID296,0,0.046,JUV-JUV,29,0
ID153,ID297,0,0,JUV-JUV,66,0
ID153,ID298,0,0.042,FAO-JUV,35,0
ID153,ID299,0,0,FAY-JUV,74,0
ID153,ID301,0,0,JUV-JUV,74,0
ID153,ID302,0,0,JUV-JUV,49,0
ID153,ID303,0,0,JUV-JUV,74,0
ID153,ID304,0,0,JUV-JUV,6,0
ID153,ID305,0,0,JUV-JUV,63,0
ID153,ID306,0,0,JUV-JUV,74,0
ID153,ID307,0,0,FAO-JUV,74,0
ID153,ID308,0,0,JUV-JUV,74,0
ID153,ID309,0,0.064,JUV-JUV,74,0
ID153,ID310,0,0,JUV-JUV,74,0
ID153,ID312,0,0,FAY-JUV,74,0
ID153,ID313,0,0.135,JUV-JUV,29,0
ID153,ID314,0,0,JUV-JUV,74,0
ID153,ID315,0,0.132,JUV-JUV,53,0
ID153,ID316,0,0,JUV-JUV,74,0
ID153,ID317,0,0,JUV-JUV,74,0
ID153,ID318,0,0,JUV-JUV,74,0
ID153,ID319,0,0,JUV-JUV,74,0
ID153,ID320,0,0.093,JUV-JUV,24,0
ID153,ID321,0,0,JUV-JUV,49,0
ID153,ID322,0,0.093,JUV-JUV,64,0
ID153,ID323,0,0,JUV-JUV,49,0
ID153,ID324,0,0,JUV-JUV,54,0
ID153,ID325,0,0.085,JUV-JUV,36,0
ID153,ID326,0,0.01,JUV-JUV,74,0
ID153,ID327,0,0,JUV-JUV,74,0
ID153,ID328,0,0,JUV-JUV,16,0
ID153,ID329,0,0.146,JUV-JUV,74,0
ID153,ID330,0,0.062,JUV-JUV,74,0
ID153,ID331,0,0,JUV-JUV,74,0
ID153,ID332,0,0,FAO-JUV,4,0
ID153,ID333,0,0,JUV-JUV,36,0
ID153,ID334,0,0.107,FAY-JUV,70,0
ID153,ID335,0,0,JUV-JUV,20,0
ID153,ID336,0,0.118,JUV-JUV,74,0
ID153,ID337,0,0,JUV-JUV,1,0
ID153,ID338,0,0.007,FAO-JUV,6,0
ID153,ID339,0,0,JUV-JUV,17,0
ID153,ID340,0,0.135,JUV-JUV,22,0
ID153,ID341,0,0,JUV-JUV,43,0
ID153,ID343,0,0.123,JUV-JUV,14,0
ID153,ID345,0,0.347,JUV-JUV,33,0
ID153,ID346,0,0,JUV-JUV,1,0
ID153,ID349,0,0,JUV-JUV,74,0
ID153,ID350,0,0.081,JUV-JUV,54,0
ID153,ID352,0,0,JUV-JUV,10,0
ID153,ID356,0,0,JUV-JUV,60,0
ID153,ID359,0,0,JUV-JUV,26,0
ID153,ID360,0,0,JUV-JUV,1,0
ID153,ID361,0,0,JUV-JUV,6,0
ID153,ID365,0,0,FAY-JUV,74,0
ID153,ID367,0,0,FAO-JUV,28,0
ID153,ID370,0,0,FAO-JUV,64,0
ID153,ID374,0,0,FAO-JUV,34,0
ID153,ID375,0,0,JUV-JUV,15,0
ID153,ID378,0,0.082,JUV-JUV,36,0
ID154,ID155,0,0,JUV-JUV,37,2
ID154,ID156,0,0.03,FAO-JUV,37,0
ID154,ID157,0,0,FAY-JUV,37,0
ID154,ID158,0,0.165,FAO-JUV,37,0
ID154,ID160,0,0,JUV-JUV,37,0
ID154,ID161,0,0.076,JUV-JUV,21,0
ID154,ID162,0,0.067,JUV-JUV,21,0
ID154,ID164,0,0,JUV-JUV,37,0
ID154,ID165,0,0,JUV-JUV,37,0
ID154,ID166,0,0.012,FAY-JUV,37,0
ID154,ID168,0,0.019,JUV-JUV,23,0
ID154,ID169,0,0,JUV-JUV,37,0
ID154,ID170,0,0,JUV-JUV,14,0
ID154,ID171,0,0,FAY-JUV,37,0
ID154,ID173,0,0,FAY-JUV,8,0
ID154,ID174,0,0.069,FAY-JUV,37,0
ID154,ID175,0,0.092,FAY-JUV,37,0
ID154,ID176,0,0.006,JUV-JUV,14,0
ID154,ID177,0,0.144,JUV-JUV,37,0
ID154,ID178,0,0,JUV-JUV,3,0
ID154,ID179,0,0,JUV-JUV,37,0
ID154,ID182,0,0.048,JUV-JUV,3,0
ID154,ID183,0,0.066,FAY-JUV,37,0
ID154,ID184,0,0.086,FAO-JUV,37,0
ID154,ID186,0,0,FAO-JUV,37,0
ID154,ID187,0,0.01,FAO-JUV,23,0
ID154,ID188,0,0.199,JUV-JUV,1,0
ID154,ID191,0,0,JUV-JUV,37,0
ID154,ID192,0,0,JUV-JUV,15,0
ID154,ID193,0,0.067,JUV-JUV,4,0
ID154,ID195,0,0.076,FAY-JUV,37,0
ID154,ID198,0,0,JUV-JUV,15,0
ID154,ID199,0,0,JUV-JUV,21,0
ID154,ID201,0,0,FAY-JUV,37,0
ID154,ID202,0,0,FAO-JUV,1,0
ID154,ID205,0,0.051,FAO-JUV,37,0
ID154,ID206,0,0,FAO-JUV,37,0
ID154,ID208,0,0,FAO-JUV,37,0
ID154,ID210,0,0,JUV-JUV,5,0
ID154,ID212,0,0.133,FAO-JUV,7,0
ID154,ID213,0,0,FAO-JUV,21,0
ID154,ID216,0,0,FAO-JUV,29,0
ID154,ID217,0,0,FAY-JUV,29,0
ID154,ID218,0,0.235,FAY-JUV,37,0
ID154,ID219,0,0,FAY-JUV,5,0
ID154,ID223,0,0.13,FAO-JUV,22,0
ID154,ID225,0,0.188,JUV-JUV,19,0
ID154,ID227,0,0.072,FAY-JUV,37,0
ID154,ID228,0,0.144,FAY-JUV,37,0
ID154,ID229,0,0,FAY-JUV,37,0
ID154,ID232,0,0.351,FAY-JUV,3,0
ID154,ID236,0,0,FAO-JUV,10,0
ID154,ID238,0,0.204,FAY-JUV,37,0
ID154,ID244,0,0,FAY-JUV,37,0
ID154,ID246,0,0.04,FAY-JUV,11,0
ID154,ID249,0,0,FAY-JUV,37,0
ID154,ID254,0,0.01,FAY-JUV,6,0
ID154,ID256,0,0,FAY-JUV,37,0
ID154,ID261,0,0.072,FAY-JUV,37,0
ID154,ID280,0,0.006,FAO-JUV,37,0
ID154,ID281,0,0.02,FAY-JUV,37,0
ID154,ID282,0,0.073,FAO-JUV,37,0
ID154,ID291,0,0,FAO-JUV,37,0
ID154,ID292,0,0.014,FAO-JUV,37,0
ID154,ID293,0,0,FAY-JUV,37,0
ID154,ID295,0,0,FAO-JUV,15,0
ID154,ID296,0,0.001,JUV-JUV,29,0
ID154,ID297,0,0,JUV-JUV,37,0
ID154,ID298,0,0,FAO-JUV,35,0
ID154,ID299,0,0,FAY-JUV,37,0
ID154,ID301,0,0,JUV-JUV,37,0
ID154,ID302,0,0,JUV-JUV,37,0
ID154,ID303,0,0,JUV-JUV,37,0
ID154,ID304,0,0,JUV-JUV,6,0
ID154,ID305,0,0,JUV-JUV,37,0
ID154,ID306,0,0.01,JUV-JUV,37,0
ID154,ID307,0,0.184,FAO-JUV,37,0
ID154,ID308,0,0,JUV-JUV,37,0
ID154,ID309,0,0,JUV-JUV,37,0
ID154,ID310,0,0.01,JUV-JUV,37,0
ID154,ID312,0,0.065,FAY-JUV,37,0
ID154,ID313,0,0.069,JUV-JUV,29,0
ID154,ID314,0,0.032,JUV-JUV,37,0
ID154,ID315,0,0,JUV-JUV,37,0
ID154,ID316,0,0.048,JUV-JUV,37,0
ID154,ID317,0,0,JUV-JUV,37,0
ID154,ID318,0,0.062,JUV-JUV,37,0
ID154,ID319,0,0,JUV-JUV,37,0
ID154,ID320,0,0,JUV-JUV,24,0
ID154,ID321,0,0.01,JUV-JUV,37,0
ID154,ID322,0,0.239,JUV-JUV,37,0
ID154,ID323,0,0,JUV-JUV,37,0
ID154,ID324,0,0.108,JUV-JUV,37,0
ID154,ID325,0,0.222,JUV-JUV,36,0
ID154,ID326,0,0,JUV-JUV,37,0
ID154,ID327,0,0.03,JUV-JUV,37,0
ID154,ID328,0,0.012,JUV-JUV,16,0
ID154,ID329,0,0,JUV-JUV,37,0
ID154,ID330,0,0.101,JUV-JUV,37,0
ID154,ID331,0,0.132,JUV-JUV,37,0
ID154,ID332,0,0,FAO-JUV,4,0
ID154,ID333,0,0.066,JUV-JUV,36,0
ID154,ID334,0,0,FAY-JUV,37,0
ID154,ID335,0,0,JUV-JUV,20,0
ID154,ID336,0,0.069,JUV-JUV,37,0
ID154,ID337,0,0,JUV-JUV,1,0
ID154,ID338,0,0.117,FAO-JUV,6,0
ID154,ID339,0,0,JUV-JUV,17,0
ID154,ID340,0,0,JUV-JUV,22,0
ID154,ID341,0,0,JUV-JUV,37,0
ID154,ID343,0,0.015,JUV-JUV,14,0
ID154,ID345,0,0,JUV-JUV,33,0
ID154,ID346,0,0,JUV-JUV,1,0
ID154,ID349,0,0,JUV-JUV,37,0
ID154,ID350,0,0,JUV-JUV,37,0
ID154,ID352,0,0,JUV-JUV,10,0
ID154,ID356,0,0,JUV-JUV,37,0
ID154,ID359,0,0.106,JUV-JUV,26,0
ID154,ID360,0,0,JUV-JUV,1,0
ID154,ID361,0,0.263,JUV-JUV,6,0
ID154,ID365,0,0,FAY-JUV,37,0
ID154,ID367,0,0.11,FAO-JUV,28,0
ID154,ID370,0,0,FAO-JUV,37,0
ID154,ID374,0,0.067,FAO-JUV,34,0
ID154,ID375,0,0.144,JUV-JUV,15,0
ID154,ID378,0,0,JUV-JUV,36,0
ID155,ID156,0,0.076,FAO-JUV,112,0
ID155,ID157,0,0.2,FAY-JUV,100,0
ID155,ID158,0,0.062,FAO-JUV,54,0
ID155,ID160,2,0.082,JUV-JUV,65,6
ID155,ID161,0,0,JUV-JUV,21,6
ID155,ID162,0,0.236,JUV-JUV,21,2
ID155,ID164,0,0.081,JUV-JUV,49,7
ID155,ID165,0,0,JUV-JUV,54,3
ID155,ID166,0,0,FAY-JUV,112,0
ID155,ID168,0,0,JUV-JUV,23,1
ID155,ID169,0,0.081,JUV-JUV,37,3
ID155,ID170,0,0.134,JUV-JUV,14,2
ID155,ID171,0,0.083,FAY-JUV,58,0
ID155,ID173,0,0,FAY-JUV,8,0
ID155,ID174,0,0.121,FAY-JUV,92,0
